MIAC Championships,Dan Greeno,Bethel,25:21.1,1,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Ian Bauer,Hamline,25:55.1,2,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Ben Sathre,St. Thomas,25:55.7,3,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Jacob Marotz,St. Olaf,25:56.1,4,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Wade Ekstrom,Macalester,26:01.4,5,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Devin Monson,Hamline,26:11.5,6,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Brian Sames,St. Thomas,26:12.1,7,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Ruon Dobuol,St. Olaf,26:15.0,8,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Brent Haglund,Augsburg,26:16.8,9,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Dustin Franta,Saint John's,26:25.7,10,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Ben Rodriguez,Augsburg,26:26.9,11,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Ben Wilson,St. Olaf,26:33.3,12,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Mike Connell,St. Thomas,26:36.9,13,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Patrick Lowder,Saint John's,26:39.6,14,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Jamison Hull,Hamline,26:48.4,15,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Tyler Iverson,St. Thomas,26:50.7,16,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Shane Wyborny,Augsburg,26:52.5,17,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Ellis Richardson,Hamline,26:53.8,18,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Chris Massey,St. Olaf,26:54.2,19,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Andy Johnson,Hamline,26:54.8,20,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,David Forster,Saint John's,27:01.0,21,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Charlie Gamble,Carleton,27:01.0,22,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Jon Lambert,St. Olaf,27:02.4,23,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,John Davis,Carleton,27:03.0,24,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Ruairi Moynihan,Saint John's,27:03.0,25,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Adrian Swanson,St. Olaf,27:06.4,26,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Matt Schafer,Augsburg,27:06.6,27,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Ian Campbell,Hamline,27:12.3,28,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Carl Biggers,Macalester,27:14.3,29,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Colin Rogers,Hamline,27:19.2,30,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Ryan Noack,Saint John's,27:19.5,31,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Nick Ross,Gustavus Adolphus,27:20.1,32,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Nate Walker,Hamline,27:22.1,33,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Victor Sanchez,Augsburg,27:22.4,34,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Bobby Davis,Carleton,27:29.8,35,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,John Kennedy,Gustavus Adolphus,27:29.9,36,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Zach Haskins,Bethel,27:30.7,37,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Max Hanson,Gustavus Adolphus,27:30.7,38,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Denny Meints,Bethel,27:32.2,39,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Nate Dobbins,Hamline,27:32.8,40,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,David Feather,Saint Mary's,27:33.6,41,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Josh Campbell,Carleton,27:34.5,42,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Peter Borash,Saint Mary's,27:36.6,43,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Andrew Nussbaum,St. Olaf,27:37.6,44,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Brian Farley,St. Thomas,27:41.6,45,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Joel Dieterich,Hamline,27:43.3,46,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Geoff Gillmor,Augsburg,27:44.3,47,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Jordan Fladland,Saint John's,27:45.4,48,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Sam Greeno,Bethel,27:48.8,49,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Colin Sinclair,Carleton,27:50.8,50,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Mark Hartman,Gustavus Adolphus,27:52.3,51,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Andrew Stevens,Saint John's,27:53.8,52,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Chris Rivers,St. Olaf,27:56.5,53,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Andrew Clasen,Saint John's,27:56.6,54,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Dale Dybvig,Macalester,27:57.5,55,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Matt Harren,Saint John's,27:57.8,56,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Chris Marshall,Carleton,27:59.5,57,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Greg Dowe,St. Thomas,28:00.0,58,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Crawford Hubbell,St. Thomas,28:00.0,59,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Blake Hansen,Carleton,28:01.3,60,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Tim Lillehaugen,St. Olaf,28:04.4,61,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Tom Hoffman,Saint John's,28:06.1,62,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Pat Bryant,St. Thomas,28:07.5,63,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Carson Smith,Gustavus Adolphus,28:07.9,64,2009,"Como Park Golf Course, St. Paul"
MIAC Championships,Austin Hinrichs,Bethel,28:10.3,65,2009,"Como Park Golf Course, St. Paul"
