MIAC Championships,Jeff Emery,Concordia-Moorhead,30:04.8,206,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Alex Davis,Saint Mary's,30:09.1,207,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Alex Johnson,Gustavus Adolphus,30:09.8,208,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Timothy Erickson,St. Olaf,30:11.7,209,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Anders Culver,Gustavus Adolphus,30:12.6,210,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Bill Grimm,Carleton,30:17.9,211,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Brian Klein,St. Olaf,30:19.6,212,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Isaac Winters,Saint John's,30:29.5,213,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Carter Gjevre,Saint John's,30:40.0,214,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Adam Napolitano,St. Olaf,30:44.3,215,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Sam Renier,Gustavus Adolphus,30:54.4,216,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Chase Grieves,Augsburg,31:04.5,217,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Spencer McCombs,Concordia-Moorhead,31:06.9,218,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Dan Wilson,St. Olaf,31:08.0,219,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Joe Fischer,Concordia-Moorhead,31:16.9,220,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Noah Borochoff-Porte,Macalester,31:27.3,221,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Andrew Rothfusz,Concordia-Moorhead,31:55.8,222,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Matt Bostrom,Bethel,31:57.4,223,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,David Lunzer,Saint Mary's,32:03.9,224,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Zach Leonard,Bethel,32:04.3,225,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Jonathon Chalupsky,St. Thomas,32:15.2,226,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Logan Eckert,Bethel,32:38.6,227,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Prestin Schwichtenberg,Gustavus Adolphus,32:40.0,228,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Alan Farnsworth,Macalester,32:52.1,229,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Eivind Bakke,Macalester,32:58.9,230,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Michael Collins,Saint John's,34:15.9,231,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Patrick Thornton,Saint John's,34:21.9,232,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Eric Bly,Gustavus Adolphus,34:45.2,233,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Ian Miles,St. Olaf,35:23.3,234,2012,"Como Park Golf Course, St. Paul"
MIAC Championships,Erik Beck,Bethel,41:32.4,235,2012,"Como Park Golf Course, St. Paul"
