MIAC Championships,Devin Monson,Hamline,25:38.7,1,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Tom Sederquist,Concordia-Moorhead,25:49.3,2,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Dustin Franta,Saint John's,25:50.4,3,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Jack Deichert,Hamline,26:13.2,4,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Colin Rogers,Hamline,26:14.4,5,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Ian Campbell,Hamline,26:16.7,6,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Ben Sathre,St. Thomas,26:20.9,7,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Zach Haskins,Bethel,26:22.6,8,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Adrian Swanson,St. Olaf,26:28.3,9,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Austin Hinrichs,Bethel,26:30.1,10,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Ruairi Moynihan,Saint John's,26:34.6,11,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Chris Massey,St. Olaf,26:36.0,12,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Tyler Iverson,St. Thomas,26:37.2,13,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,David Feather,Saint Mary's,26:37.8,14,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Ellis Richardson,Hamline,26:40.1,15,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Jon Lambert,St. Olaf,26:45.4,16,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Tim Lillehaugen,St. Olaf,26:47.1,17,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Andy Johnson,Hamline,26:47.5,18,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Matt Schafer,Augsburg,26:50.6,19,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Anders Bowman,Gustavus Adolphus,26:52.0,20,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Matt Scherber,Saint John's,26:54.0,21,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Bobby Davis,Carleton,26:58.6,22,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Nate Dobbins,Hamline,26:58.9,23,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Brad McConn,Concordia-Moorhead,26:59.6,24,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Pat Boland,St. Olaf,27:01.2,25,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Marcus Huderle,Carleton,27:04.2,26,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Kellen McMillen,St. Olaf,27:04.9,27,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Denny Meints,Bethel,27:05.1,28,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Reid Gilbertson,St. Olaf,27:05.2,29,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Joe Gair,Saint John's,27:06.0,30,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Jordan Fladland,Saint John's,27:06.0,31,2010,"Como Park Golf Course, St. Paul"
MIAC Championships,Mark Bartley,Gustavus Adolphus,27:07.8,32,2010,"Como Park Golf Course, St. Paul"
