MIAC Championships,Donson Cook-Gallardo,Carleton,25:22.4,1,2017,St. Olaf
MIAC Championships,Thomas Lerdall,St. Olaf,25:41.4,2,2017,St. Olaf
MIAC Championships,Lucas Mueller,Carleton,25:46.8,3,2017,St. Olaf
MIAC Championships,Keith Ketola,St. Olaf,25:51.4,4,2017,St. Olaf
MIAC Championships,Andrew Stumbo,Gustavus Adolphus,25:52.4,5,2017,St. Olaf
MIAC Championships,Matthew Wilkinson,Carleton,26:00.6,6,2017,St. Olaf
MIAC Championships,Tris Dodge,Carleton,26:03.5,7,2017,St. Olaf
MIAC Championships,Matthew Burgstahler,Saint John's,26:05.3,8,2017,St. Olaf
MIAC Championships,Cameron Meikle,Carleton,26:06.7,9,2017,St. Olaf
MIAC Championships,Frank Gustafson,Hamline,26:13.2,10,2017,St. Olaf
MIAC Championships,Alec Kirtley,St. Olaf,26:15.3,11,2017,St. Olaf
MIAC Championships,Austin O'Hare,Saint Mary's,26:22.3,12,2017,St. Olaf
MIAC Championships,Karl Wachter,St. Thomas,26:25.0,13,2017,St. Olaf
MIAC Championships,Paul Timm,St. Olaf,26:30.4,14,2017,St. Olaf
MIAC Championships,William Anderson,St. Olaf,26:33.1,15,2017,St. Olaf
MIAC Championships,Fernando Benitez,Hamline,26:35.9,16,2017,St. Olaf
MIAC Championships,Chris Boranian,Macalester,26:37.0,17,2017,St. Olaf
MIAC Championships,Tyler Bethke,Bethel,26:37.7,18,2017,St. Olaf
MIAC Championships,Eric Wicklund,Concordia-Moorhead,26:38.6,19,2017,St. Olaf
MIAC Championships,James Doherty,Macalester,26:42.9,20,2017,St. Olaf
MIAC Championships,Justin Furcich,St. Olaf,26:44.3,21,2017,St. Olaf
MIAC Championships,Keegan Conrad,Saint John's,26:45.8,22,2017,St. Olaf
MIAC Championships,Andrew Plumb,St. Olaf,26:46.4,23,2017,St. Olaf
MIAC Championships,Tremayne Collins,Saint John's,26:46.8,24,2017,St. Olaf
MIAC Championships,Hiroshi Nakajima,Carleton,26:47.4,25,2017,St. Olaf
MIAC Championships,Parker Rosenau,St. Thomas,26:47.7,26,2017,St. Olaf
MIAC Championships,Kevin Lamb,Saint John's,26:48.3,27,2017,St. Olaf
MIAC Championships,Henry Boettcher,Saint John's,26:51.6,28,2017,St. Olaf
MIAC Championships,David Huffman,Bethel,26:51.9,29,2017,St. Olaf
MIAC Championships,Kyle Mehrhof,Hamline,26:53.8,30,2017,St. Olaf
MIAC Championships,Adam Berkowitz,St. Thomas,26:56.5,31,2017,St. Olaf
MIAC Championships,Josh Halverson,Bethel,26:57.6,32,2017,St. Olaf
MIAC Championships,Andrew Fritz,St. Thomas,26:58.9,33,2017,St. Olaf
MIAC Championships,Scott Helstad,St. Thomas,26:59.5,34,2017,St. Olaf
MIAC Championships,Connor Haugen,Bethel,27:01.4,35,2017,St. Olaf
MIAC Championships,Alex Wischnack,Gustavus Adolphus,27:01.5,36,2017,St. Olaf
MIAC Championships,Carl Kozlowski,St. Thomas,27:04.8,37,2017,St. Olaf
MIAC Championships,Elliot Kadrofske,St. Olaf,27:05.9,38,2017,St. Olaf
MIAC Championships,Collin Kiley,St. Thomas,27:07.3,39,2017,St. Olaf
MIAC Championships,Jake Lepak,Macalester,27:08.4,40,2017,St. Olaf
MIAC Championships,Sam Primozich,St. Olaf,27:10.3,41,2017,St. Olaf
MIAC Championships,Liban Jama,St. Olaf,27:10.5,42,2017,St. Olaf
MIAC Championships,Dan Allen,Saint John's,27:11.7,43,2017,St. Olaf
MIAC Championships,James Mathison,Saint John's,27:12.2,44,2017,St. Olaf
MIAC Championships,Andy Barnhart,Bethel,27:12.3,45,2017,St. Olaf
MIAC Championships,Brennan Gustafson,Gustavus Adolphus,27:14.1,46,2017,St. Olaf
MIAC Championships,Dan Buchmeier,St. Olaf,27:14.4,47,2017,St. Olaf
MIAC Championships,Ryley Sandberg,Gustavus Adolphus,27:14.8,48,2017,St. Olaf
MIAC Championships,Ezekiel Lelinga,Bethel,27:16.2,49,2017,St. Olaf
MIAC Championships,Peter Jarka-Sellers,Macalester,27:17.4,50,2017,St. Olaf
MIAC Championships,Ben Madigan,Gustavus Adolphus,27:18.3,51,2017,St. Olaf
MIAC Championships,Spencer Urick,St. Thomas,27:18.7,52,2017,St. Olaf
MIAC Championships,Christopher Brenk,St. Olaf,27:19.0,53,2017,St. Olaf
MIAC Championships,Taylor Huffman,Bethel,27:20.2,54,2017,St. Olaf
MIAC Championships,Munir Isahak,Concordia-Moorhead,27:20.3,55,2017,St. Olaf
MIAC Championships,Anders Rasmussen,Bethel,27:21.1,56,2017,St. Olaf
MIAC Championships,Sean Lonergan,St. Olaf,27:21.2,57,2017,St. Olaf
MIAC Championships,Tayler Aarness,St. Olaf,27:21.3,58,2017,St. Olaf
MIAC Championships,Seth Glidewell,St. Thomas,27:22.8,59,2017,St. Olaf
MIAC Championships,Justin Brakob,Saint John's,27:23.8,60,2017,St. Olaf
MIAC Championships,Jack Colleran,Saint John's,27:24.6,61,2017,St. Olaf
MIAC Championships,Keenan Ronayne,Carleton,27:27.4,62,2017,St. Olaf
MIAC Championships,Adrian Johnson,Macalester,27:31.1,63,2017,St. Olaf
MIAC Championships,Brandon Krogman,Saint Mary's,27:33.6,64,2017,St. Olaf
MIAC Championships,Jack Henschel,St. Olaf,27:33.6,65,2017,St. Olaf
MIAC Championships,Nick Kerbeshian,Gustavus Adolphus,27:35.5,66,2017,St. Olaf
MIAC Championships,Justin Brecheisen,Bethel,27:35.9,67,2017,St. Olaf
MIAC Championships,Sam Jewson,Hamline,27:36.1,68,2017,St. Olaf
MIAC Championships,Owen Wright,St. Olaf,27:36.7,69,2017,St. Olaf
MIAC Championships,Noah Webb,Saint John's,27:39.6,70,2017,St. Olaf
